Modenumber, Lambda (um), beta  (per um), alpha/2  (per um), k0  (per um); Thickness=0.5; um
0,0.6750,3.497419301750E+01,1.147170010751E-01,9.308422677303E+00
0,0.6760,3.490717946728E+01,1.137684094629E-01,9.294652821272E+00
0,0.6770,3.484036192931E+01,1.128226201894E-01,9.280923644283E+00
0,0.6780,3.477373953632E+01,1.118796208547E-01,9.267234966342E+00
0,0.6790,3.470731142686E+01,1.109393991321E-01,9.253586608512E+00
0,0.6800,3.464107674370E+01,1.100019427676E-01,9.239978392911E+00
0,0.6810,3.457596659862E+01,1.091908734748E-01,9.226410142701E+00
0,0.6820,3.451104550160E+01,1.083821826843E-01,9.212881682082E+00
0,0.6830,3.444631262242E+01,1.075758599489E-01,9.199392836281E+00
0,0.6840,3.438176713601E+01,1.067718948823E-01,9.185943431549E+00
0,0.6850,3.431740822209E+01,1.059702771589E-01,9.172533295153E+00
0,0.6860,3.425323506515E+01,1.051709965134E-01,9.159162255364E+00
0,0.6870,3.418924685465E+01,1.043740427403E-01,9.145830141455E+00
0,0.6880,3.412544278445E+01,1.035794056933E-01,9.132536783691E+00
0,0.6890,3.406182205311E+01,1.027870752850E-01,9.119282013323E+00
0,0.6900,3.399838386402E+01,1.019970414865E-01,9.106065662579E+00
0,0.6910,3.393696489836E+01,1.012374822786E-01,9.092887564659E+00
0,0.6920,3.387572168795E+01,1.004801183286E-01,9.079747553728E+00
0,0.6930,3.381465347280E+01,9.972494013304E-02,9.066645464906E+00
0,0.6940,3.375375949693E+01,9.897193824355E-02,9.053581134265E+00
0,0.6950,3.369303900888E+01,9.822110326597E-02,9.040554398820E+00
0,0.6960,3.363249126147E+01,9.747242586017E-02,9.027565096522E+00
0,0.6970,3.357211551162E+01,9.672589673961E-02,9.014613066255E+00
0,0.6980,3.351191102088E+01,9.598150667096E-02,9.001698147822E+00
0,0.6990,3.345187705473E+01,9.523924647376E-02,8.988820181945E+00
0,0.7000,3.339201288296E+01,9.449910701998E-02,8.975979010257E+00
0,0.7010,3.333141189673E+01,9.394213535809E-02,8.963174475292E+00
0,0.7020,3.327098178664E+01,9.338675051004E-02,8.950406420484E+00
0,0.7030,3.321072182415E+01,9.283294570424E-02,8.937674690156E+00
0,0.7040,3.315063128472E+01,9.228071420755E-02,8.924979129516E+00
0,0.7050,3.309070944776E+01,9.173004932503E-02,8.912319584652E+00
0,0.7060,3.303095559716E+01,9.118094439968E-02,8.899695902521E+00
0,0.7070,3.297136902052E+01,9.063339281218E-02,8.887107930947E+00
0,0.7080,3.291194900962E+01,9.008738798057E-02,8.874555518615E+00
0,0.7090,3.285269486013E+01,8.954292336005E-02,8.862038515063E+00
0,0.7100,3.279360587182E+01,8.899999244268E-02,8.849556770675E+00
0,0.7110,3.273646814225E+01,8.849367208440E-02,8.837110136680E+00
0,0.7120,3.267948926699E+01,8.798877397431E-02,8.824698465140E+00
0,0.7130,3.262266857841E+01,8.748529212820E-02,8.812321608948E+00
0,0.7140,3.256600541245E+01,8.698322059539E-02,8.799979421820E+00
0,0.7150,3.250949910882E+01,8.648255345848E-02,8.787671758293E+00
0,0.7160,3.245314901094E+01,8.598328483312E-02,8.775398473715E+00
0,0.7170,3.239695446604E+01,8.548540886780E-02,8.763159424239E+00
0,0.7180,3.234091482479E+01,8.498891974362E-02,8.750954466824E+00
0,0.7190,3.228502944154E+01,8.449381167402E-02,8.738783459221E+00
0,0.7200,3.222929767415E+01,8.400007890461E-02,8.726646259972E+00
0,0.7210,3.217371888427E+01,8.329133361698E-02,8.714542728404E+00
0,0.7220,3.211829243683E+01,8.258455161270E-02,8.702472724625E+00
0,0.7230,3.206301770029E+01,8.187972474535E-02,8.690436109515E+00
0,0.7240,3.200789404708E+01,8.117684491356E-02,8.678432744723E+00
0,0.7250,3.195292085220E+01,8.047590406061E-02,8.666462492661E+00
0,0.7260,3.189809749493E+01,7.977689417419E-02,8.654525216501E+00
0,0.7270,3.184342335753E+01,7.907980728609E-02,8.642620780164E+00
0,0.7280,3.178889782584E+01,7.838463547186E-02,8.630749048324E+00
0,0.7290,3.173452028892E+01,7.769137085053E-02,8.618909886392E+00
0,0.7300,3.168029013926E+01,7.700000558433E-02,8.607103160520E+00
0,0.7310,3.162707621461E+01,7.639261726781E-02,8.595328737592E+00
0,0.7320,3.157400614557E+01,7.578688848221E-02,8.583586485218E+00
0,0.7330,3.152107934402E+01,7.518281243545E-02,8.571876271732E+00
0,0.7340,3.146829522508E+01,7.458038237247E-02,8.560197966185E+00
0,0.7350,3.141565320728E+01,7.397959157496E-02,8.548551438340E+00
0,0.7360,3.136315271201E+01,7.338043336115E-02,8.536936558668E+00
0,0.7370,3.131079316401E+01,7.278290108550E-02,8.525353198344E+00
0,0.7380,3.125857399100E+01,7.218698813851E-02,8.513801229241E+00
0,0.7390,3.120649462388E+01,7.159268794645E-02,8.502280523924E+00
0,0.7400,3.115455449653E+01,7.099999397113E-02,8.490790955648E+00
0,0.7410,3.110275304624E+01,7.044332579918E-02,8.479332398353E+00
0,0.7420,3.105108971281E+01,6.988815808052E-02,8.467904726657E+00
0,0.7430,3.099956393926E+01,6.933448475680E-02,8.456507815854E+00
0,0.7440,3.094817517190E+01,6.878229980222E-02,8.445141541908E+00
0,0.7450,3.089692285958E+01,6.823159722337E-02,8.433805781449E+00
0,0.7460,3.084580645433E+01,6.768237105893E-02,8.422500411769E+00
0,0.7470,3.079482541108E+01,6.713461537954E-02,8.411225310816E+00
0,0.7480,3.074397918767E+01,6.658832428753E-02,8.399980357192E+00
0,0.7490,3.069326724488E+01,6.604349191673E-02,8.388765430146E+00
0,0.7500,3.064268904629E+01,6.550011243224E-02,8.377580409573E+00
0,0.7510,3.059309082178E+01,6.489292191390E-02,8.366425176005E+00
0,0.7520,3.054362307281E+01,6.428734626396E-02,8.355299610611E+00
0,0.7530,3.049428528013E+01,6.368337904869E-02,8.344203595192E+00
0,0.7540,3.044507692781E+01,6.308101386846E-02,8.333137012175E+00
0,0.7550,3.039599750211E+01,6.248024435759E-02,8.322099744609E+00
0,0.7560,3.034704649216E+01,6.188106418404E-02,8.311091676163E+00
0,0.7570,3.029822338998E+01,6.128346704927E-02,8.300112691122E+00
0,0.7580,3.024952768988E+01,6.068744668793E-02,8.289162674379E+00
0,0.7590,3.020095888926E+01,6.009299686774E-02,8.278241511436E+00
0,0.7600,3.015251648799E+01,5.950011138917E-02,8.267349088394E+00
0,0.7610,3.010419998861E+01,5.904476839808E-02,8.256485291957E+00
0,0.7620,3.005600889612E+01,5.859062053295E-02,8.245650009422E+00
0,0.7630,3.000794271827E+01,5.813766309473E-02,8.234843128676E+00
0,0.7640,2.996000096526E+01,5.768589140896E-02,8.224064538193E+00
0,0.7650,2.991218315007E+01,5.723530082564E-02,8.213314127032E+00
0,0.7660,2.986448878805E+01,5.678588671903E-02,8.202591784830E+00
0,0.7670,2.981691739704E+01,5.633764448755E-02,8.191897401799E+00
0,0.7680,2.976946849750E+01,5.589056955354E-02,8.181230868723E+00
0,0.7690,2.972214161245E+01,5.544465736318E-02,8.170592076957E+00
0,0.7700,2.967493626715E+01,5.499990338630E-02,8.159980918415E+00
0,0.7710,2.962867724990E+01,5.464586499241E-02,8.149397285577E+00
0,0.7720,2.958253673876E+01,5.429274379642E-02,8.138841071476E+00
0,0.7730,2.953651427474E+01,5.394053623872E-02,8.128312169702E+00
0,0.7740,2.949060940106E+01,5.358923877807E-02,8.117810474392E+00
0,0.7750,2.944482166329E+01,5.323884789151E-02,8.107335880232E+00
0,0.7760,2.939915060940E+01,5.288936007425E-02,8.096888282448E+00
0,0.7770,2.935359578979E+01,5.254077183952E-02,8.086467576808E+00
0,0.7780,2.930815675691E+01,5.219307971851E-02,8.076073659614E+00
0,0.7790,2.926283306596E+01,5.184628026020E-02,8.065706427702E+00
0,0.7800,2.921762427383E+01,5.150037003127E-02,8.055365778435E+00
0,0.7810,2.917252994019E+01,5.098446871980E-02,8.045051609705E+00
0,0.7820,2.912754962673E+01,5.046988684902E-02,8.034763819923E+00
0,0.7830,2.908268289727E+01,4.995661936360E-02,8.024502308020E+00
0,0.7840,2.903792931819E+01,4.944466123402E-02,8.014266973443E+00
0,0.7850,2.899328845768E+01,4.893400745635E-02,8.004057716152E+00
0,0.7860,2.894875988632E+01,4.842465305217E-02,7.993874436615E+00
0,0.7870,2.890434317717E+01,4.791659306833E-02,7.983717035806E+00
0,0.7880,2.886003790492E+01,4.740982257684E-02,7.973585415203E+00
0,0.7890,2.881584364672E+01,4.690433667467E-02,7.963479476780E+00
0,0.7900,2.877175998195E+01,4.640013048365E-02,7.953399123012E+00
0,0.7910,2.872778649172E+01,4.600570523281E-02,7.943344256864E+00
0,0.7920,2.868392275978E+01,4.561227600532E-02,7.933314781792E+00
0,0.7930,2.864016837148E+01,4.521983903314E-02,7.923310601740E+00
0,0.7940,2.859652291470E+01,4.482839056719E-02,7.913331621133E+00
0,0.7950,2.855298597910E+01,4.443792687725E-02,7.903377744880E+00
0,0.7960,2.850955715638E+01,4.404844425186E-02,7.893448878366E+00
0,0.7970,2.846623604051E+01,4.365993899817E-02,7.883544927452E+00
0,0.7980,2.842302222744E+01,4.327240744187E-02,7.873665798471E+00
0,0.7990,2.837991531494E+01,4.288584592700E-02,7.863811398222E+00
0,0.8000,2.833691490305E+01,4.250025081593E-02,7.853981633974E+00
0,0.8010,2.829481561160E+01,4.212103097087E-02,7.844176413458E+00
0,0.8020,2.825282008846E+01,4.174275681122E-02,7.834395644862E+00
0,0.8030,2.821092794668E+01,4.136542480389E-02,7.824639236836E+00
0,0.8040,2.816913880124E+01,4.098903143340E-02,7.814907098482E+00
0,0.8050,2.812745226938E+01,4.061357320171E-02,7.805199139354E+00
0,0.8060,2.808586796976E+01,4.023904662817E-02,7.795515269454E+00
0,0.8070,2.804438552315E+01,3.986544824936E-02,7.785855399231E+00
0,0.8080,2.800300455249E+01,3.949277461901E-02,7.776219439579E+00
0,0.8090,2.796172468200E+01,3.912102230790E-02,7.766607301829E+00
0,0.8100,2.792054553826E+01,3.875018790372E-02,7.757018897753E+00
0,0.8110,2.787946674940E+01,3.840637693148E-02,7.747454139556E+00
0,0.8120,2.783848794560E+01,3.806341278429E-02,7.737912939876E+00
0,0.8130,2.779760875866E+01,3.772129233734E-02,7.728395211783E+00
0,0.8140,2.775682882220E+01,3.738001248116E-02,7.718900868771E+00
0,0.8150,2.771614777181E+01,3.703957012157E-02,7.709429824760E+00
0,0.8160,2.767556524476E+01,3.669996217952E-02,7.699981994093E+00
0,0.8170,2.763508088010E+01,3.636118559107E-02,7.690557291529E+00
0,0.8180,2.759469431856E+01,3.602323730723E-02,7.681155632249E+00
0,0.8190,2.755440520273E+01,3.568611429393E-02,7.671776931843E+00
0,0.8200,2.751421317711E+01,3.534981353188E-02,7.662421106317E+00
0,0.8210,2.747411788756E+01,3.504655151729E-02,7.653088072082E+00
0,0.8220,2.743411898185E+01,3.474402736649E-02,7.643777745961E+00
0,0.8230,2.739421610943E+01,3.444223838981E-02,7.634490045176E+00
0,0.8240,2.735440892175E+01,3.414118191064E-02,7.625224887354E+00
0,0.8250,2.731469707139E+01,3.384085526536E-02,7.615982190521E+00
0,0.8260,2.727508021300E+01,3.354125580324E-02,7.606761873099E+00
0,0.8270,2.723555800288E+01,3.324238088638E-02,7.597563853905E+00
0,0.8280,2.719613009887E+01,3.294422788960E-02,7.588388052149E+00
0,0.8290,2.715679616037E+01,3.264679420042E-02,7.579234387430E+00
0,0.8300,2.711755584889E+01,3.235007721892E-02,7.570102779734E+00
0,0.8310,2.707840882701E+01,3.206201340052E-02,7.560993149434E+00
0,0.8320,2.703935475916E+01,3.177464204322E-02,7.551905417283E+00
0,0.8330,2.700039331143E+01,3.148796065316E-02,7.542839504417E+00
0,0.8340,2.696152415145E+01,3.120196674846E-02,7.533795332350E+00
0,0.8350,2.692274694849E+01,3.091665785909E-02,7.524772822970E+00
0,0.8360,2.688406137333E+01,3.063203152688E-02,7.515771898540E+00
0,0.8370,2.684546709843E+01,3.034808530538E-02,7.506792481696E+00
0,0.8380,2.680696379764E+01,3.006481675982E-02,7.497834495441E+00
0,0.8390,2.676855114671E+01,2.978222346705E-02,7.488897863146E+00
0,0.8400,2.673022882237E+01,2.950030301546E-02,7.479982508547E+00
0,0.8410,2.669275455350E+01,2.921725994369E-02,7.471088355743E+00
0,0.8420,2.665536821161E+01,2.893488918325E-02,7.462215329192E+00
0,0.8430,2.661806948454E+01,2.865318834158E-02,7.453363353712E+00
0,0.8440,2.658085806195E+01,2.837215503745E-02,7.444532354478E+00
0,0.8450,2.654373363458E+01,2.809178690090E-02,7.435722257017E+00
0,0.8460,2.650669589474E+01,2.781208157318E-02,7.426932987210E+00
0,0.8470,2.646974453624E+01,2.753303670669E-02,7.418164471286E+00
0,0.8480,2.643287925424E+01,2.725464996489E-02,7.409416635825E+00
0,0.8490,2.639609974558E+01,2.697691902224E-02,7.400689407750E+00
0,0.8500,2.635940570818E+01,2.669984156416E-02,7.391982714329E+00
0,0.8510,2.632279684173E+01,2.642193862764E-02,7.383296483172E+00
0,0.8520,2.628627284691E+01,2.614468804544E-02,7.374630642230E+00
0,0.8530,2.624983342619E+01,2.586808752323E-02,7.365985119788E+00
0,0.8540,2.621347828337E+01,2.559213477741E-02,7.357359844473E+00
0,0.8550,2.617720712341E+01,2.531682753509E-02,7.348754745239E+00
0,0.8560,2.614101965282E+01,2.504216353399E-02,7.340169751378E+00
0,0.8570,2.610491557945E+01,2.476814052239E-02,7.331604792508E+00
0,0.8580,2.606889461258E+01,2.449475625907E-02,7.323059798578E+00
0,0.8590,2.603295646270E+01,2.422200851324E-02,7.314534699860E+00
0,0.8600,2.599710084191E+01,2.394989506449E-02,7.306029426953E+00
0,0.8610,2.596206831367E+01,2.370738495207E-02,7.297543910778E+00
0,0.8620,2.592711606378E+01,2.346543750811E-02,7.289078082575E+00
0,0.8630,2.589224381433E+01,2.322405077666E-02,7.280631873904E+00
0,0.8640,2.585745128799E+01,2.298322281078E-02,7.272205216643E+00
0,0.8650,2.582273820946E+01,2.274295167258E-02,7.263798042982E+00
0,0.8660,2.578810430401E+01,2.250323543307E-02,7.255410285427E+00
0,0.8670,2.575354929878E+01,2.226407217221E-02,7.247041876793E+00
0,0.8680,2.571907292161E+01,2.202545997876E-02,7.238692750207E+00
0,0.8690,2.568467490223E+01,2.178739695032E-02,7.230362839102E+00
0,0.8700,2.565035497092E+01,2.154988119321E-02,7.222052077218E+00
0,0.8710,2.561538031567E+01,2.130742836455E-02,7.213760398599E+00
0,0.8720,2.558048485370E+01,2.106553162036E-02,7.205487737591E+00
0,0.8730,2.554566831340E+01,2.082418904969E-02,7.197234028843E+00
0,0.8740,2.551093042467E+01,2.058339875036E-02,7.188999207299E+00
0,0.8750,2.547627091859E+01,2.034315882885E-02,7.180783208205E+00
0,0.8760,2.544168952764E+01,2.010346740031E-02,7.172585967100E+00
0,0.8770,2.540718598550E+01,1.986432258848E-02,7.164407419817E+00
0,0.8780,2.537276002683E+01,1.962572252566E-02,7.156247502482E+00
0,0.8790,2.533841138784E+01,1.938766535262E-02,7.148106151513E+00
0,0.8800,2.530413980521E+01,1.915014921862E-02,7.139983303613E+00
0,0.8810,2.527066944825E+01,1.894811848788E-02,7.131878895777E+00
0,0.8820,2.523727402302E+01,1.874654587671E-02,7.123792865283E+00
0,0.8830,2.520395327598E+01,1.854542982864E-02,7.115725149694E+00
0,0.8840,2.517070695438E+01,1.834476879426E-02,7.107675686855E+00
0,0.8850,2.513753480672E+01,1.814456123114E-02,7.099644414892E+00
0,0.8860,2.510443658268E+01,1.794480560383E-02,7.091631272212E+00
0,0.8870,2.507141203300E+01,1.774550038380E-02,7.083636197497E+00
0,0.8880,2.503846090980E+01,1.754664404939E-02,7.075659129707E+00
0,0.8890,2.500558296571E+01,1.734823508582E-02,7.067700008076E+00
0,0.8900,2.497277795515E+01,1.715027198509E-02,7.059758772112E+00
0,0.8910,2.494004563326E+01,1.694824007135E-02,7.051835361593E+00
0,0.8920,2.490738575640E+01,1.674666114395E-02,7.043929716569E+00
0,0.8930,2.487479808187E+01,1.654553368113E-02,7.036041777357E+00
0,0.8940,2.484228236835E+01,1.634485616788E-02,7.028171484541E+00
0,0.8950,2.480983837525E+01,1.614462709600E-02,7.020318778972E+00
0,0.8960,2.477746586345E+01,1.594484496402E-02,7.012483601763E+00
0,0.8970,2.474516459444E+01,1.574550827714E-02,7.004665894292E+00
0,0.8980,2.471293433110E+01,1.554661554725E-02,6.996865598196E+00
0,0.8990,2.468077483724E+01,1.534816529285E-02,6.989082655372E+00
0,0.9000,2.464868587785E+01,1.515015603901E-02,6.981317007977E+00
0,0.9010,2.461666721875E+01,1.498856993134E-02,6.973568598424E+00
0,0.9020,2.458471862697E+01,1.482734210771E-02,6.965837369379E+00
0,0.9030,2.455283987048E+01,1.466647137783E-02,6.958123263765E+00
0,0.9040,2.452103071842E+01,1.450595655664E-02,6.950426224756E+00
0,0.9050,2.448929094058E+01,1.434579646434E-02,6.942746195779E+00
0,0.9060,2.445762030825E+01,1.418598992632E-02,6.935083120507E+00
0,0.9070,2.442601859355E+01,1.402653577318E-02,6.927436942866E+00
0,0.9080,2.439448556938E+01,1.386743284063E-02,6.919807607026E+00
0,0.9090,2.436302100990E+01,1.370867996955E-02,6.912195057403E+00
0,0.9100,2.433162469022E+01,1.355027600587E-02,6.904599238659E+00
0,0.9110,2.430029638633E+01,1.339373714504E-02,6.897020095697E+00
0,0.9120,2.426903587522E+01,1.323754157119E-02,6.889457573662E+00
0,0.9130,2.423784293514E+01,1.308168815631E-02,6.881911617940E+00
0,0.9140,2.420671734485E+01,1.292617577735E-02,6.874382174157E+00
0,0.9150,2.417565888446E+01,1.277100331617E-02,6.866869188174E+00
0,0.9160,2.414466733460E+01,1.261616965948E-02,6.859372606091E+00
0,0.9170,2.411374247756E+01,1.246167369888E-02,6.851892374242E+00
0,0.9180,2.408288409568E+01,1.230751433079E-02,6.844428439193E+00
0,0.9190,2.405209197325E+01,1.215369045643E-02,6.836980747747E+00
0,0.9200,2.402136589459E+01,1.200020098179E-02,6.829549246934E+00
0,0.9210,2.399139937081E+01,1.184363375069E-02,6.822133884017E+00
0,0.9220,2.396149699581E+01,1.168740614481E-02,6.814734606485E+00
0,0.9230,2.393165856195E+01,1.153151706030E-02,6.807351362058E+00
0,0.9240,2.390188386238E+01,1.137596539804E-02,6.799984098679E+00
0,0.9250,2.387217269130E+01,1.122075006371E-02,6.792632764518E+00
0,0.9260,2.384252484342E+01,1.106586996767E-02,6.785297307969E+00
0,0.9270,2.381294011460E+01,1.091132402503E-02,6.777977677648E+00
0,0.9280,2.378341830156E+01,1.075711115554E-02,6.770673822392E+00
0,0.9290,2.375395920210E+01,1.060323028361E-02,6.763385691259E+00
0,0.9300,2.372456261465E+01,1.044968033830E-02,6.756113233526E+00
0,0.9310,2.369454188038E+01,1.031846152508E-02,6.748856398689E+00
0,0.9320,2.366458469343E+01,1.018752429731E-02,6.741615136459E+00
0,0.9330,2.363469085020E+01,1.005686774955E-02,6.734389396763E+00
0,0.9340,2.360486014813E+01,9.926490980266E-03,6.727179129743E+00
0,0.9350,2.357509238515E+01,9.796393091771E-03,6.719984285754E+00
0,0.9360,2.354538736049E+01,9.666573190219E-03,6.712804815363E+00
0,0.9370,2.351574487399E+01,9.537030385574E-03,6.705640669349E+00
0,0.9380,2.348616472621E+01,9.407763791601E-03,6.698491798699E+00
0,0.9390,2.345664671910E+01,9.278772525836E-03,6.691358154611E+00
0,0.9400,2.342719065473E+01,9.150055709572E-03,6.684239688489E+00
0,0.9410,2.339847568555E+01,9.013733446944E-03,6.677136351944E+00
0,0.9420,2.336982086129E+01,8.877700615870E-03,6.670048096794E+00
0,0.9430,2.334122599103E+01,8.741956295573E-03,6.662974875058E+00
0,0.9440,2.331269088503E+01,8.606499569175E-03,6.655916638961E+00
0,0.9450,2.328421535441E+01,8.471329523680E-03,6.648873340931E+00
0,0.9460,2.325579921101E+01,8.336445249951E-03,6.641844933594E+00
0,0.9470,2.322744226734E+01,8.201845842692E-03,6.634831369778E+00
0,0.9480,2.319914433693E+01,8.067530400427E-03,6.627832602510E+00
0,0.9490,2.317090523385E+01,7.933498025480E-03,6.620848585015E+00
0,0.9500,2.314272477315E+01,7.799747823955E-03,6.613879270715E+00
0,0.9510,2.311460277043E+01,7.688742449398E-03,6.606924613228E+00
0,0.9520,2.308653904255E+01,7.577970279409E-03,6.599984566365E+00
0,0.9530,2.305853340653E+01,7.467430579872E-03,6.593059084134E+00
0,0.9540,2.303058568031E+01,7.357122619746E-03,6.586148120733E+00
0,0.9550,2.300269568319E+01,7.247045671056E-03,6.579251630555E+00
0,0.9560,2.297486323422E+01,7.137199008869E-03,6.572369568179E+00
0,0.9570,2.294708815416E+01,7.027581911284E-03,6.565501888380E+00
0,0.9580,2.291937026376E+01,6.918193659415E-03,6.558648546116E+00
0,0.9590,2.289170938508E+01,6.809033537372E-03,6.551809496538E+00
0,0.9600,2.286410534057E+01,6.700100832250E-03,6.544984694979E+00
0,0.9610,2.283655795355E+01,6.594108176361E-03,6.538174096961E+00
0,0.9620,2.280906704809E+01,6.488335879423E-03,6.531377658191E+00
0,0.9630,2.278163244900E+01,6.382783254962E-03,6.524595334558E+00
0,0.9640,2.275425398168E+01,6.277449619347E-03,6.517827082136E+00
0,0.9650,2.272693147257E+01,6.172334291786E-03,6.511072857181E+00
0,0.9660,2.269966474838E+01,6.067436594303E-03,6.504332616128E+00
0,0.9670,2.267245363689E+01,5.962755851726E-03,6.497606315594E+00
0,0.9680,2.264529796639E+01,5.858291391675E-03,6.490893912376E+00
0,0.9690,2.261819756607E+01,5.754042544545E-03,6.484195363446E+00
0,0.9700,2.259115226564E+01,5.650008643492E-03,6.477510625958E+00
0,0.9710,2.256416189555E+01,5.564216783703E-03,6.470839657240E+00
0,0.9720,2.253722628711E+01,5.478601450375E-03,6.464182414794E+00
0,0.9730,2.251034527216E+01,5.393162099232E-03,6.457538856300E+00
0,0.9740,2.248351868309E+01,5.307898188236E-03,6.450908939609E+00
0,0.9750,2.245674635354E+01,5.222809177569E-03,6.444292622748E+00
0,0.9760,2.243002811706E+01,5.137894529630E-03,6.437689863914E+00
0,0.9770,2.240336380846E+01,5.053153709015E-03,6.431100621473E+00
0,0.9780,2.237675326291E+01,4.968586182511E-03,6.424524853967E+00
0,0.9790,2.235019631654E+01,4.884191419085E-03,6.417962520102E+00
0,0.9800,2.232369280586E+01,4.799968889870E-03,6.411413578755E+00
